segment_id,road_name,time_of_day,day_of_week,weather,vehicle_density,congestion_score
2,Tilak Road,8,5,rain,39,0.4652
15,NIBM Road,11,6,clear,11,0.0904
8,Satara Road,18,6,rain,42,0.5479
10,University Road,12,0,rain,40,0.5181
4,Paud Road,8,4,clear,67,0.6557
10,University Road,10,6,rain,59,0.5843
5,Mumbai-Bangalore Highway,19,4,clear,92,0.7726
2,Tilak Road,15,0,clear,6,0.125
14,Sinhagad Road,2,6,clear,10,0.102
1,FC Road,17,5,clear,46,0.3937
6,Nagar Road,0,3,clear,6,0.13
4,Paud Road,20,2,clear,68,0.6698
6,Nagar Road,14,3,rain,54,0.6164
5,Mumbai-Bangalore Highway,12,6,rain,39,0.4233
4,Paud Road,17,4,rain,80,0.9229
14,Sinhagad Road,6,2,clear,39,0.3677
3,Karve Road,18,2,clear,90,0.7217
10,University Road,17,3,clear,75,0.6523
13,Old Mumbai Highway,3,4,rain,10,0.1761
6,Nagar Road,18,2,fog,66,0.7168
10,University Road,15,4,clear,23,0.1981
11,Hinjewadi Road,22,1,fog,19,0.2412
2,Tilak Road,19,5,rain,59,0.6167
9,Airport Road,11,1,rain,23,0.2582
7,Solapur Road,13,2,clear,55,0.4735
14,Sinhagad Road,20,3,clear,83,0.661
15,NIBM Road,8,4,rain,96,1.0
11,Hinjewadi Road,22,6,fog,14,0.2036
15,NIBM Road,0,4,fog,8,0.1541
8,Satara Road,18,4,clear,70,0.6507
1,FC Road,4,1,fog,9,0.174
8,Satara Road,0,5,clear,9,0.1124
11,Hinjewadi Road,23,4,rain,30,0.3499
6,Nagar Road,8,6,fog,55,0.5228
13,Old Mumbai Highway,1,0,fog,6,0.1024
2,Tilak Road,22,6,rain,20,0.2341
4,Paud Road,7,1,clear,43,0.3508
10,University Road,6,4,clear,51,0.36
10,University Road,7,3,clear,52,0.4144
6,Nagar Road,5,0,clear,18,0.1473
4,Paud Road,21,4,clear,20,0.1818
6,Nagar Road,21,1,clear,15,0.1593
1,FC Road,6,0,clear,35,0.3217
11,Hinjewadi Road,2,6,rain,5,0.0738
6,Nagar Road,4,0,fog,19,0.1977
8,Satara Road,22,5,clear,24,0.1866
12,Aundh-Ravet Road,5,4,clear,18,0.1885
14,Sinhagad Road,4,5,clear,10,0.086
4,Paud Road,12,3,clear,62,0.4882
10,University Road,17,4,clear,80,0.6765
4,Paud Road,9,0,clear,73,0.6558
15,NIBM Road,16,0,clear,17,0.1529
1,FC Road,0,4,clear,21,0.1727
12,Aundh-Ravet Road,20,6,fog,63,0.6199
9,Airport Road,18,0,fog,71,0.7243
5,Mumbai-Bangalore Highway,13,0,clear,51,0.4149
5,Mumbai-Bangalore Highway,1,4,rain,19,0.2028
15,NIBM Road,21,6,clear,22,0.1977
7,Solapur Road,22,5,fog,24,0.2235
10,University Road,14,2,clear,49,0.4251
14,Sinhagad Road,14,5,clear,36,0.2897
4,Paud Road,7,2,rain,41,0.4205
6,Nagar Road,15,1,rain,7,0.1498
3,Karve Road,4,5,clear,3,0.0846
9,Airport Road,20,3,clear,73,0.6327
4,Paud Road,22,4,clear,32,0.2518
8,Satara Road,18,6,rain,45,0.5481
1,FC Road,7,3,fog,50,0.4691
11,Hinjewadi Road,1,4,clear,8,0.1461
9,Airport Road,13,3,rain,50,0.5334
11,Hinjewadi Road,6,2,clear,36,0.3732
2,Tilak Road,12,0,rain,43,0.5121
2,Tilak Road,16,5,fog,6,0.1159
13,Old Mumbai Highway,22,2,clear,33,0.25
5,Mumbai-Bangalore Highway,1,6,fog,9,0.1168
12,Aundh-Ravet Road,6,5,fog,31,0.2985
5,Mumbai-Bangalore Highway,10,3,rain,69,0.8307
9,Airport Road,15,5,clear,12,0.0956
3,Karve Road,5,1,fog,13,0.1346
15,NIBM Road,21,1,clear,31,0.2439
2,Tilak Road,22,2,clear,28,0.2475
14,Sinhagad Road,11,0,clear,12,0.1669
12,Aundh-Ravet Road,2,5,clear,9,0.0774
7,Solapur Road,23,1,clear,30,0.2832
8,Satara Road,21,2,fog,33,0.2874
1,FC Road,12,1,clear,50,0.3929
1,FC Road,10,6,fog,57,0.5717
9,Airport Road,15,6,rain,5,0.102
2,Tilak Road,10,1,rain,76,0.8385
2,Tilak Road,19,5,fog,49,0.4797
9,Airport Road,19,4,clear,85,0.7135
3,Karve Road,10,0,clear,76,0.6827
9,Airport Road,12,2,clear,52,0.4243
6,Nagar Road,5,3,clear,23,0.1812
8,Satara Road,4,3,rain,23,0.2544
8,Satara Road,14,4,rain,58,0.6622
13,Old Mumbai Highway,11,3,clear,13,0.1623
4,Paud Road,1,4,fog,8,0.1563
5,Mumbai-Bangalore Highway,23,0,rain,31,0.3217
5,Mumbai-Bangalore Highway,16,5,clear,11,0.0984
6,Nagar Road,1,3,rain,21,0.2465
8,Satara Road,0,1,rain,18,0.18
15,NIBM Road,8,6,rain,42,0.5097
13,Old Mumbai Highway,22,1,clear,16,0.1696
6,Nagar Road,8,1,clear,99,0.7611
2,Tilak Road,8,0,clear,61,0.5902
14,Sinhagad Road,21,5,clear,9,0.1438
14,Sinhagad Road,0,6,fog,7,0.1037
4,Paud Road,6,4,rain,41,0.4627
4,Paud Road,2,0,fog,20,0.21
3,Karve Road,15,1,clear,22,0.1942
8,Satara Road,15,4,clear,15,0.1348
6,Nagar Road,18,4,rain,90,0.9475
13,Old Mumbai Highway,12,2,clear,53,0.4272
7,Solapur Road,5,6,clear,3,0.0522
7,Solapur Road,9,6,clear,46,0.4317
12,Aundh-Ravet Road,5,5,clear,12,0.1348
1,FC Road,12,1,rain,62,0.6119
6,Nagar Road,19,1,fog,89,0.9242
11,Hinjewadi Road,4,2,rain,24,0.2474
3,Karve Road,6,2,clear,38,0.3842
6,Nagar Road,4,6,clear,12,0.1007
12,Aundh-Ravet Road,18,6,clear,48,0.4493
6,Nagar Road,23,3,clear,37,0.3113
8,Satara Road,16,0,clear,16,0.1507
2,Tilak Road,9,6,clear,59,0.492
8,Satara Road,2,4,fog,15,0.1534
11,Hinjewadi Road,21,4,rain,24,0.3376
15,NIBM Road,18,4,rain,97,1.0
13,Old Mumbai Highway,1,0,clear,14,0.1462
1,FC Road,13,1,clear,46,0.3895
8,Satara Road,7,2,clear,51,0.4252
12,Aundh-Ravet Road,12,1,fog,42,0.4282
9,Airport Road,20,4,rain,71,0.8853
14,Sinhagad Road,4,6,rain,14,0.1795
14,Sinhagad Road,18,2,clear,67,0.6454
9,Airport Road,16,6,rain,14,0.1399
4,Paud Road,1,6,clear,9,0.1073
2,Tilak Road,22,5,rain,22,0.2503
2,Tilak Road,21,5,fog,11,0.1419
6,Nagar Road,21,2,clear,35,0.2903
15,NIBM Road,18,1,clear,75,0.7027
4,Paud Road,14,3,clear,65,0.4854
2,Tilak Road,20,4,clear,85,0.7238
12,Aundh-Ravet Road,21,6,rain,25,0.2618
13,Old Mumbai Highway,5,2,clear,9,0.1452
10,University Road,5,0,fog,18,0.2154
14,Sinhagad Road,18,1,clear,87,0.7335
15,NIBM Road,12,1,clear,43,0.3711
3,Karve Road,20,2,clear,78,0.6632
2,Tilak Road,18,0,clear,91,0.697
4,Paud Road,20,3,rain,87,0.9685
8,Satara Road,22,0,clear,38,0.2751
11,Hinjewadi Road,20,5,rain,46,0.584
15,NIBM Road,7,6,clear,23,0.2435
2,Tilak Road,14,6,clear,27,0.227
6,Nagar Road,16,6,clear,3,0.0956
4,Paud Road,15,5,rain,10,0.1203
4,Paud Road,8,5,clear,62,0.4988
3,Karve Road,1,4,clear,6,0.1221
11,Hinjewadi Road,11,6,clear,14,0.1594
9,Airport Road,22,6,fog,24,0.214
14,Sinhagad Road,17,2,clear,70,0.6411
6,Nagar Road,9,0,clear,86,0.7042
4,Paud Road,21,2,fog,23,0.2665
7,Solapur Road,13,1,clear,43,0.3674
3,Karve Road,0,3,rain,22,0.2406
4,Paud Road,5,0,clear,10,0.1248
4,Paud Road,15,3,clear,14,0.1468
11,Hinjewadi Road,16,2,clear,23,0.1629
4,Paud Road,23,5,fog,18,0.21
5,Mumbai-Bangalore Highway,11,4,rain,21,0.269
14,Sinhagad Road,9,3,fog,75,0.7723
7,Solapur Road,21,0,rain,27,0.3206
3,Karve Road,10,5,clear,63,0.4743
15,NIBM Road,17,4,clear,76,0.7062
3,Karve Road,0,4,fog,22,0.2168
5,Mumbai-Bangalore Highway,12,1,clear,42,0.4015
10,University Road,3,3,clear,23,0.1599
8,Satara Road,7,1,rain,33,0.3805
14,Sinhagad Road,13,3,clear,55,0.443
3,Karve Road,14,1,rain,48,0.5421
12,Aundh-Ravet Road,4,5,fog,6,0.0872
13,Old Mumbai Highway,20,4,fog,72,0.7773
10,University Road,4,0,clear,10,0.1344
4,Paud Road,1,4,rain,15,0.1871
10,University Road,7,4,rain,44,0.4952
12,Aundh-Ravet Road,15,3,rain,16,0.2425
6,Nagar Road,11,1,clear,18,0.1993
13,Old Mumbai Highway,11,4,clear,10,0.1218
12,Aundh-Ravet Road,0,1,clear,20,0.1922
10,University Road,12,5,clear,44,0.3305
12,Aundh-Ravet Road,9,5,rain,39,0.4892
3,Karve Road,10,2,clear,70,0.6661
7,Solapur Road,14,5,clear,40,0.3293
4,Paud Road,17,5,clear,63,0.4748
15,NIBM Road,11,1,rain,9,0.1453
6,Nagar Road,0,0,clear,20,0.2016
3,Karve Road,23,2,rain,28,0.3269
12,Aundh-Ravet Road,1,1,clear,11,0.1372
9,Airport Road,13,1,clear,69,0.4872
8,Satara Road,9,2,rain,82,0.8952
13,Old Mumbai Highway,19,3,rain,65,0.8431
13,Old Mumbai Highway,22,4,rain,18,0.2578
15,NIBM Road,19,4,clear,99,0.7527
11,Hinjewadi Road,23,2,clear,31,0.2461
9,Airport Road,6,6,fog,31,0.2993
13,Old Mumbai Highway,22,2,fog,29,0.3397
8,Satara Road,16,0,rain,13,0.1779
8,Satara Road,15,4,clear,10,0.1308
2,Tilak Road,21,1,rain,31,0.3354
4,Paud Road,4,1,clear,22,0.1611
12,Aundh-Ravet Road,3,1,clear,17,0.1433
3,Karve Road,10,3,fog,96,0.9221
3,Karve Road,17,2,clear,76,0.6635
4,Paud Road,19,4,clear,93,0.7006
10,University Road,18,5,clear,51,0.4474
14,Sinhagad Road,15,5,rain,15,0.1747
5,Mumbai-Bangalore Highway,13,4,clear,56,0.4902
9,Airport Road,15,1,clear,7,0.1438
9,Airport Road,0,5,rain,5,0.1116
14,Sinhagad Road,0,3,clear,11,0.1186
1,FC Road,16,2,clear,11,0.1317
9,Airport Road,3,3,clear,15,0.1647
4,Paud Road,12,5,rain,27,0.3375
4,Paud Road,5,3,fog,15,0.1735
13,Old Mumbai Highway,5,5,fog,4,0.0782
11,Hinjewadi Road,1,4,fog,18,0.2292
15,NIBM Road,2,5,fog,11,0.1228
5,Mumbai-Bangalore Highway,7,5,clear,23,0.2252
14,Sinhagad Road,12,3,clear,49,0.3834
12,Aundh-Ravet Road,21,5,clear,16,0.1662
7,Solapur Road,9,3,clear,91,0.7017
6,Nagar Road,8,3,clear,98,0.7192
5,Mumbai-Bangalore Highway,21,4,rain,29,0.3672
9,Airport Road,13,4,clear,48,0.4355
3,Karve Road,12,0,fog,44,0.4556
6,Nagar Road,0,6,rain,8,0.102
4,Paud Road,9,6,clear,62,0.5162
11,Hinjewadi Road,11,1,rain,20,0.2013
10,University Road,15,4,fog,21,0.1719
12,Aundh-Ravet Road,8,3,fog,74,0.7481
5,Mumbai-Bangalore Highway,8,4,clear,94,0.7369
5,Mumbai-Bangalore Highway,6,3,clear,45,0.3701
4,Paud Road,5,1,clear,9,0.1484
11,Hinjewadi Road,14,1,rain,63,0.6398
1,FC Road,17,0,rain,70,0.8091
14,Sinhagad Road,19,5,fog,44,0.4758
5,Mumbai-Bangalore Highway,2,1,clear,8,0.1369
15,NIBM Road,9,3,fog,68,0.748
10,University Road,18,2,clear,98,0.7484
15,NIBM Road,20,4,rain,73,0.8797
5,Mumbai-Bangalore Highway,19,5,rain,49,0.5352
1,FC Road,3,6,rain,15,0.1791
13,Old Mumbai Highway,9,6,clear,42,0.4097
2,Tilak Road,11,1,rain,16,0.2227
14,Sinhagad Road,3,4,clear,21,0.1873
1,FC Road,14,4,clear,62,0.4577
3,Karve Road,4,1,clear,23,0.1939
9,Airport Road,23,5,rain,9,0.1484
5,Mumbai-Bangalore Highway,3,0,fog,23,0.2347
14,Sinhagad Road,3,6,clear,11,0.1161
10,University Road,12,5,fog,44,0.4047
9,Airport Road,13,0,rain,63,0.6181
14,Sinhagad Road,18,2,clear,71,0.6712
1,FC Road,12,5,clear,37,0.2778
14,Sinhagad Road,11,4,clear,15,0.1438
1,FC Road,14,3,clear,63,0.5288
14,Sinhagad Road,17,2,rain,80,0.8783
1,FC Road,2,6,fog,4,0.1207
6,Nagar Road,2,5,rain,3,0.0939
5,Mumbai-Bangalore Highway,13,0,rain,49,0.6065
1,FC Road,23,1,fog,15,0.2009
6,Nagar Road,11,6,fog,15,0.1604
1,FC Road,5,5,clear,9,0.12
6,Nagar Road,11,6,fog,8,0.1278
14,Sinhagad Road,5,3,clear,12,0.1448
5,Mumbai-Bangalore Highway,4,4,clear,13,0.1761
6,Nagar Road,21,3,clear,16,0.1905
2,Tilak Road,0,5,rain,5,0.0854
10,University Road,16,3,clear,9,0.1342
10,University Road,22,3,clear,19,0.1998
5,Mumbai-Bangalore Highway,20,6,clear,59,0.4819
14,Sinhagad Road,16,3,clear,21,0.1892
9,Airport Road,5,3,rain,21,0.2313
9,Airport Road,5,4,rain,13,0.1843
10,University Road,3,4,rain,8,0.1281
8,Satara Road,4,6,rain,7,0.1058
15,NIBM Road,7,2,fog,39,0.3986
7,Solapur Road,22,0,clear,23,0.219
15,NIBM Road,22,1,fog,22,0.2807
11,Hinjewadi Road,12,6,clear,36,0.2848
4,Paud Road,9,0,clear,76,0.6497
5,Mumbai-Bangalore Highway,15,4,clear,8,0.1397
9,Airport Road,12,0,clear,48,0.4388
7,Solapur Road,10,0,clear,70,0.6248
7,Solapur Road,11,6,rain,11,0.1289
14,Sinhagad Road,10,2,rain,86,0.9308
2,Tilak Road,3,1,rain,18,0.2156
10,University Road,4,2,clear,13,0.1359
15,NIBM Road,13,0,clear,65,0.4467
5,Mumbai-Bangalore Highway,20,3,clear,85,0.706
15,NIBM Road,21,6,rain,20,0.2524
10,University Road,12,1,rain,59,0.5892
15,NIBM Road,5,2,clear,7,0.112
15,NIBM Road,10,1,rain,83,0.9006
10,University Road,17,6,clear,63,0.5107
9,Airport Road,7,3,clear,44,0.362
7,Solapur Road,19,4,clear,83,0.7204
8,Satara Road,8,5,clear,56,0.4494
15,NIBM Road,22,4,clear,28,0.2394
2,Tilak Road,17,0,fog,98,0.8844
13,Old Mumbai Highway,15,5,clear,7,0.0865
9,Airport Road,19,6,clear,63,0.5209
12,Aundh-Ravet Road,2,4,clear,12,0.1279
9,Airport Road,10,5,rain,40,0.5058
4,Paud Road,10,6,clear,55,0.4351
6,Nagar Road,20,1,clear,87,0.731
11,Hinjewadi Road,7,6,clear,34,0.2887
2,Tilak Road,13,5,clear,35,0.3278
7,Solapur Road,17,5,clear,48,0.419
8,Satara Road,16,0,clear,18,0.1622
10,University Road,15,2,clear,11,0.1664
2,Tilak Road,15,4,clear,18,0.1732
14,Sinhagad Road,6,0,clear,36,0.3687
13,Old Mumbai Highway,10,5,clear,56,0.4607
4,Paud Road,21,2,clear,22,0.2049
9,Airport Road,2,0,clear,17,0.1565
12,Aundh-Ravet Road,10,1,rain,94,0.984
12,Aundh-Ravet Road,10,2,fog,73,0.7922
8,Satara Road,21,2,clear,35,0.2632
6,Nagar Road,10,2,rain,78,0.9122
13,Old Mumbai Highway,18,4,rain,90,1.0
3,Karve Road,14,0,clear,42,0.3718
12,Aundh-Ravet Road,12,2,clear,61,0.4996
3,Karve Road,22,4,clear,28,0.2481
11,Hinjewadi Road,12,2,clear,43,0.3974
4,Paud Road,0,5,fog,9,0.1363
5,Mumbai-Bangalore Highway,7,1,clear,47,0.3836
4,Paud Road,2,5,fog,13,0.1646
7,Solapur Road,23,6,clear,14,0.1777
8,Satara Road,11,3,clear,10,0.1179
13,Old Mumbai Highway,8,1,clear,90,0.715
14,Sinhagad Road,6,3,clear,50,0.4218
14,Sinhagad Road,22,3,clear,24,0.2288
13,Old Mumbai Highway,20,0,rain,87,0.9438
13,Old Mumbai Highway,6,6,fog,34,0.2989
7,Solapur Road,9,3,clear,97,0.7698
10,University Road,8,0,rain,78,0.8991
9,Airport Road,0,6,clear,5,0.0772
6,Nagar Road,6,3,clear,50,0.3918
13,Old Mumbai Highway,1,2,clear,23,0.1767
5,Mumbai-Bangalore Highway,16,2,clear,9,0.1224
13,Old Mumbai Highway,8,5,clear,42,0.4048
1,FC Road,19,4,clear,85,0.7424
7,Solapur Road,12,5,clear,42,0.3299
6,Nagar Road,16,3,rain,13,0.1534
13,Old Mumbai Highway,21,4,rain,31,0.3069
13,Old Mumbai Highway,5,3,clear,18,0.1619
14,Sinhagad Road,3,4,rain,6,0.127
11,Hinjewadi Road,6,2,rain,45,0.4624
9,Airport Road,12,4,clear,44,0.4101
8,Satara Road,17,6,clear,61,0.5154
11,Hinjewadi Road,21,0,clear,34,0.2408
1,FC Road,2,4,clear,5,0.1257
2,Tilak Road,16,4,clear,8,0.1296
10,University Road,11,3,clear,13,0.1843
13,Old Mumbai Highway,1,2,clear,14,0.1371
1,FC Road,0,3,clear,19,0.2006
4,Paud Road,20,0,fog,76,0.831
2,Tilak Road,11,5,rain,5,0.1254
10,University Road,20,4,fog,95,0.8966
1,FC Road,16,1,rain,5,0.164
3,Karve Road,5,4,clear,14,0.1238
9,Airport Road,9,4,clear,82,0.6758
5,Mumbai-Bangalore Highway,16,5,clear,7,0.0945
11,Hinjewadi Road,9,1,fog,76,0.8013
12,Aundh-Ravet Road,20,2,rain,85,0.9396
3,Karve Road,14,0,clear,57,0.4752
8,Satara Road,3,4,fog,20,0.2215
9,Airport Road,22,0,clear,30,0.2478
15,NIBM Road,1,4,clear,9,0.1394
15,NIBM Road,16,1,clear,13,0.1464
6,Nagar Road,8,6,clear,62,0.481
15,NIBM Road,21,5,clear,20,0.1931
4,Paud Road,14,6,rain,40,0.4168
14,Sinhagad Road,1,1,fog,15,0.1653
5,Mumbai-Bangalore Highway,14,5,clear,33,0.2668
6,Nagar Road,16,1,rain,22,0.2479
8,Satara Road,8,5,rain,39,0.52
10,University Road,4,1,clear,10,0.1479
12,Aundh-Ravet Road,22,6,rain,13,0.1814
1,FC Road,12,6,clear,40,0.3479
14,Sinhagad Road,2,6,clear,8,0.1107
14,Sinhagad Road,2,4,clear,14,0.1499
5,Mumbai-Bangalore Highway,23,2,clear,26,0.2398
2,Tilak Road,3,5,clear,6,0.1179
1,FC Road,23,4,clear,35,0.2685
4,Paud Road,4,2,clear,6,0.123
4,Paud Road,13,6,clear,35,0.274
15,NIBM Road,22,3,rain,38,0.3813
10,University Road,17,0,fog,94,0.8685
3,Karve Road,17,6,rain,59,0.6455
4,Paud Road,12,5,rain,30,0.355
14,Sinhagad Road,0,0,clear,5,0.1238
15,NIBM Road,8,0,fog,79,0.7735
15,NIBM Road,6,1,rain,53,0.5546
13,Old Mumbai Highway,21,1,clear,25,0.2161
4,Paud Road,3,4,clear,17,0.1736
2,Tilak Road,14,0,rain,44,0.5481
8,Satara Road,22,2,clear,23,0.2199
5,Mumbai-Bangalore Highway,12,4,rain,44,0.5344
12,Aundh-Ravet Road,3,0,clear,18,0.1686
1,FC Road,21,0,clear,18,0.2146
6,Nagar Road,23,3,clear,22,0.202
6,Nagar Road,4,6,clear,15,0.1308
2,Tilak Road,2,6,clear,8,0.1163
9,Airport Road,5,1,clear,21,0.1838
5,Mumbai-Bangalore Highway,20,6,fog,48,0.4998
7,Solapur Road,11,1,fog,24,0.2389
12,Aundh-Ravet Road,21,0,fog,17,0.2266
13,Old Mumbai Highway,12,4,rain,67,0.6201
7,Solapur Road,23,4,clear,20,0.2396
9,Airport Road,19,0,clear,87,0.7344
14,Sinhagad Road,0,2,rain,5,0.1182
5,Mumbai-Bangalore Highway,21,1,fog,35,0.3303
15,NIBM Road,1,0,clear,6,0.1034
1,FC Road,14,1,clear,59,0.4653
5,Mumbai-Bangalore Highway,19,3,clear,66,0.6611
4,Paud Road,1,0,rain,14,0.1805
3,Karve Road,14,6,rain,36,0.3939
6,Nagar Road,2,5,clear,14,0.1105
2,Tilak Road,19,6,clear,52,0.4604
12,Aundh-Ravet Road,5,4,rain,9,0.1733
7,Solapur Road,11,5,fog,5,0.0648
4,Paud Road,7,0,fog,41,0.4024
2,Tilak Road,12,4,rain,51,0.5969
7,Solapur Road,5,5,clear,5,0.0795
12,Aundh-Ravet Road,18,1,rain,84,0.9238
13,Old Mumbai Highway,13,4,rain,56,0.6189
1,FC Road,5,2,clear,16,0.1375
12,Aundh-Ravet Road,8,2,clear,88,0.7112
10,University Road,22,6,fog,22,0.2052
12,Aundh-Ravet Road,17,3,clear,93,0.7401
10,University Road,6,2,rain,53,0.4976
11,Hinjewadi Road,3,0,fog,9,0.1328
7,Solapur Road,16,2,clear,22,0.214
5,Mumbai-Bangalore Highway,15,6,rain,12,0.1493
11,Hinjewadi Road,18,1,clear,67,0.6529
1,FC Road,14,2,fog,54,0.5284
9,Airport Road,4,2,clear,9,0.1301
4,Paud Road,16,6,rain,13,0.1639
2,Tilak Road,5,5,fog,3,0.1035
8,Satara Road,5,0,rain,18,0.2489
10,University Road,17,3,fog,66,0.7747
3,Karve Road,21,3,rain,31,0.3703
1,FC Road,22,4,fog,30,0.2688
14,Sinhagad Road,13,0,clear,42,0.4043
14,Sinhagad Road,6,6,clear,19,0.2137
1,FC Road,22,4,clear,37,0.3042
3,Karve Road,6,3,clear,51,0.3843
5,Mumbai-Bangalore Highway,11,6,clear,5,0.1117
5,Mumbai-Bangalore Highway,18,3,rain,92,1.0
11,Hinjewadi Road,22,0,clear,34,0.253
10,University Road,17,1,clear,88,0.7416
10,University Road,5,6,rain,4,0.0914
6,Nagar Road,19,0,clear,96,0.7802
11,Hinjewadi Road,16,5,fog,12,0.1389
2,Tilak Road,18,6,fog,49,0.5225
11,Hinjewadi Road,1,0,clear,8,0.1126
11,Hinjewadi Road,6,3,rain,54,0.5415
5,Mumbai-Bangalore Highway,12,5,clear,36,0.2739
5,Mumbai-Bangalore Highway,1,1,clear,11,0.1704
14,Sinhagad Road,18,0,clear,94,0.7096
2,Tilak Road,11,2,clear,19,0.1771
4,Paud Road,22,3,clear,31,0.2431
11,Hinjewadi Road,0,2,rain,5,0.1561
7,Solapur Road,9,0,fog,65,0.7573
9,Airport Road,15,4,fog,24,0.2194
11,Hinjewadi Road,14,2,clear,64,0.5279
8,Satara Road,16,4,clear,9,0.1402
2,Tilak Road,2,1,fog,16,0.2019
8,Satara Road,13,5,fog,28,0.2909
9,Airport Road,3,4,fog,8,0.1275
10,University Road,21,5,clear,21,0.1691
3,Karve Road,1,1,clear,14,0.1656
13,Old Mumbai Highway,17,2,rain,83,0.9595
2,Tilak Road,5,4,rain,8,0.1674
13,Old Mumbai Highway,20,0,clear,69,0.6161
5,Mumbai-Bangalore Highway,18,4,clear,99,0.8167
9,Airport Road,20,3,clear,74,0.6824
5,Mumbai-Bangalore Highway,14,4,clear,45,0.3894
1,FC Road,12,2,rain,41,0.4746
1,FC Road,0,3,fog,19,0.2114
10,University Road,20,0,clear,80,0.701
2,Tilak Road,8,3,clear,83,0.6578
10,University Road,8,0,clear,75,0.6433
15,NIBM Road,2,4,clear,10,0.1195
13,Old Mumbai Highway,18,3,clear,86,0.7303
4,Paud Road,4,4,clear,10,0.1531
9,Airport Road,15,6,rain,5,0.113
12,Aundh-Ravet Road,14,5,rain,44,0.4495
2,Tilak Road,23,6,clear,21,0.1832
5,Mumbai-Bangalore Highway,14,4,rain,43,0.5145
1,FC Road,15,4,rain,22,0.2699
14,Sinhagad Road,20,5,rain,61,0.6601
1,FC Road,2,4,clear,9,0.1495
5,Mumbai-Bangalore Highway,4,6,rain,13,0.1567
12,Aundh-Ravet Road,14,3,clear,50,0.4441
9,Airport Road,15,0,clear,22,0.2042
8,Satara Road,12,3,fog,64,0.5562
4,Paud Road,11,4,clear,7,0.1079
6,Nagar Road,20,2,rain,84,0.9857
13,Old Mumbai Highway,19,3,clear,65,0.5797
3,Karve Road,18,3,rain,82,0.9278
14,Sinhagad Road,18,5,clear,45,0.4051
15,NIBM Road,6,2,clear,45,0.3739
9,Airport Road,4,3,clear,5,0.1137
10,University Road,20,4,rain,75,0.8548
1,FC Road,11,2,rain,5,0.0972
11,Hinjewadi Road,19,6,clear,57,0.452
1,FC Road,12,5,clear,40,0.3102
2,Tilak Road,23,1,clear,28,0.2455
12,Aundh-Ravet Road,21,3,clear,17,0.2046
9,Airport Road,12,1,fog,64,0.5717
7,Solapur Road,13,5,clear,37,0.3057
9,Airport Road,17,4,fog,87,0.8748
15,NIBM Road,10,6,clear,52,0.4442
5,Mumbai-Bangalore Highway,17,6,clear,48,0.4208
14,Sinhagad Road,18,4,clear,83,0.7001
9,Airport Road,10,5,rain,41,0.5014
7,Solapur Road,0,2,rain,21,0.2331
12,Aundh-Ravet Road,18,5,clear,63,0.4889
3,Karve Road,12,5,clear,27,0.2439
3,Karve Road,4,4,clear,9,0.1359
4,Paud Road,1,0,clear,5,0.1148
7,Solapur Road,11,1,clear,23,0.1994
13,Old Mumbai Highway,18,1,clear,72,0.604
9,Airport Road,12,1,rain,62,0.6264
14,Sinhagad Road,9,1,clear,90,0.7174
8,Satara Road,8,0,fog,79,0.7948
1,FC Road,20,6,clear,64,0.4742
5,Mumbai-Bangalore Highway,15,1,rain,24,0.2583
6,Nagar Road,2,6,rain,5,0.0931
15,NIBM Road,22,6,fog,16,0.1644
3,Karve Road,19,5,clear,53,0.4866
14,Sinhagad Road,14,6,clear,38,0.3296
7,Solapur Road,16,2,clear,24,0.217
15,NIBM Road,8,4,rain,66,0.7898
8,Satara Road,1,2,rain,18,0.2495
6,Nagar Road,22,5,rain,16,0.2063
7,Solapur Road,4,3,rain,15,0.2096
2,Tilak Road,6,6,clear,27,0.2306
9,Airport Road,8,6,rain,46,0.5494
10,University Road,9,1,fog,91,0.8797
14,Sinhagad Road,23,2,clear,25,0.2351
2,Tilak Road,12,6,clear,33,0.2778
4,Paud Road,0,4,clear,18,0.1764
11,Hinjewadi Road,17,4,clear,88,0.7879
6,Nagar Road,10,5,fog,42,0.4788
1,FC Road,12,0,rain,59,0.6219
5,Mumbai-Bangalore Highway,18,6,clear,46,0.4376
3,Karve Road,2,1,clear,24,0.186
6,Nagar Road,3,5,clear,13,0.1388
12,Aundh-Ravet Road,5,3,rain,8,0.1383
8,Satara Road,18,6,rain,43,0.5378
7,Solapur Road,2,6,clear,11,0.1127
13,Old Mumbai Highway,6,0,rain,39,0.4424
4,Paud Road,20,1,rain,77,0.8783
8,Satara Road,0,1,clear,22,0.1999
12,Aundh-Ravet Road,4,0,clear,9,0.1035
13,Old Mumbai Highway,16,4,fog,6,0.1007
12,Aundh-Ravet Road,18,1,rain,65,0.8403
15,NIBM Road,13,6,rain,27,0.3496
8,Satara Road,5,5,clear,7,0.0923
9,Airport Road,0,6,clear,9,0.1379
7,Solapur Road,19,2,clear,94,0.766
10,University Road,16,2,clear,17,0.1653
15,NIBM Road,0,4,fog,17,0.1934
14,Sinhagad Road,0,1,fog,12,0.1431
3,Karve Road,1,0,clear,14,0.1732
15,NIBM Road,2,3,clear,8,0.148
2,Tilak Road,23,5,clear,11,0.1385
1,FC Road,13,6,clear,29,0.2811
5,Mumbai-Bangalore Highway,4,5,rain,13,0.1499
5,Mumbai-Bangalore Highway,4,6,rain,7,0.1292
11,Hinjewadi Road,13,1,clear,52,0.4728
